POP2010,OHU2010,MedianFamilyIncome,lapop20,lalowi20,lasnap20,TractLOWI,TractSNAP,lapop20_share,lalowi20_share,lasnap20_share
3958,1750,47898,0.0,0.0,0.0,1840,424,0.0,0.0,0.0
15853,5706,153463,0.0,0.0,0.0,6788,1443,0.0,0.0,0.0
33481,12895,350331,0.0,0.0,0.0,9225,1271,0.0,0.0,0.0
24042,9746,257669,0.0,0.0,0.0,9986,1345,0.0,0.0,0.0
18490,8081,188143,0.0,0.0,0.0,8388,1153,0.0,0.0,0.0
32420,13634,435857,0.0,0.0,0.0,16243,3596,0.0,0.0,0.0
63506,26183,816324,0.0,0.0,0.0,23815,3984,0.0,0.0,0.0
12150,4525,298409,0.0,0.0,0.0,1823,133,0.0,0.0,0.0
95535,37324,1592129,0.0,0.0,0.0,35649,6257,0.0,0.0,0.0
28046,9494,442331,0.0,0.0,0.0,3662,567,0.0,0.0,0.0
23368,7916,214522,0.0,0.0,0.0,9120,1317,0.0,0.0,0.0
35725,11451,470924,0.0,0.0,0.0,8224,995,0.0,0.0,0.0
402002,130785,9027077,0.0,0.0,0.0,75074,7693,0.0,0.0,0.0
34872,14821,458080,0.0,0.0,0.0,11876,2035,0.0,0.0,0.0
16408,5990,191064,0.0,0.0,0.0,8125,537,0.0,0.0,0.0
7373,3072,137800,0.0,0.0,0.0,1995,200,0.0,0.0,0.0
9254,3159,132790,0.0,0.0,0.0,2535,274,0.0,0.0,0.0
204214,87151,4199299,0.0,0.0,0.0,91135,14617,0.0,0.0,0.0
92376,37608,1354114,0.0,0.0,0.0,19569,2400,0.0,0.0,0.0
97032,42712,1202810,0.0,0.0,0.0,42989,8439,0.0,0.0,0.0
22307,9555,235094,0.0,0.0,0.0,7440,942,0.0,0.0,0.0
76314,29177,1168765,0.0,0.0,0.0,23031,2084,0.0,0.0,0.0
28897,11943,327335,0.0,0.0,0.0,11856,2101,0.0,0.0,0.0
24802,10045,312040,0.0,0.0,0.0,6484,910,0.0,0.0,0.0
23177,9775,292394,0.0,0.0,0.0,9071,1554,0.0,0.0,0.0
41993,17076,518860,0.0,0.0,0.0,14855,1711,0.0,0.0,0.0
32208,13319,423811,0.0,0.0,0.0,13335,2234,0.0,0.0,0.0
18570,6719,236845,0.0,0.0,0.0,5795,1011,0.0,0.0,0.0
122397,41942,2647285,0.0,0.0,0.0,25834,3352,0.0,0.0,0.0
128961,41769,2838008,0.0,0.0,0.0,19334,2036,0.0,0.0,0.0
23746,10480,371867,0.0,0.0,0.0,8774,1107,0.0,0.0,0.0
84585,30868,2175893,0.0,0.0,0.0,22440,4271,0.0,0.0,0.0
7058,2826,126934,0.0,0.0,0.0,2514,413,0.0,0.0,0.0
12087,3994,191381,0.0,0.0,0.0,3272,639,0.0,0.0,0.0
45078,18449,522216,0.0,0.0,0.0,19214,3236,0.0,0.0,0.0
437994,165089,8046031,0.0,0.0,0.0,100804,10828,0.0,0.0,0.0
37575,14085,595055,0.0,0.0,0.0,9673,1297,0.0,0.0,0.0
54876,22843,747652,0.0,0.0,0.0,19117,2786,0.0,0.0,0.0
21006,8903,257455,0.0,0.0,0.0,8430,1486,0.0,0.0,0.0
17454,7310,236108,0.0,0.0,0.0,6836,991,0.0,0.0,0.0
14068,4571,213742,0.0,0.0,0.0,3846,258,0.0,0.0,0.0
26203,10607,315749,0.0,0.0,0.0,11232,1305,0.0,0.0,0.0
41452,15968,523623,0.0,0.0,0.0,16946,3210,0.0,0.0,0.0
29235,12472,311204,0.0,0.0,0.0,11077,1822,0.0,0.0,0.0
65464,24006,1281555,0.0,0.0,0.0,10597,879,0.0,0.0,0.0
36821,14084,712602,0.0,0.0,0.0,9065,1775,0.0,0.0,0.0
37125,15470,730692,0.0,0.0,0.0,12170,2853,0.0,0.0,0.0
31227,12553,575831,0.0,0.0,0.0,10402,2250,0.0,0.0,0.0
156545,61827,2790786,0.0,0.0,0.0,36846,7065,0.0,0.0,0.0
6306,2818,132045,0.0,0.0,0.0,2695,521,0.0,0.0,0.0
47746,18513,685020,0.0,0.0,0.0,13848,3048,0.0,0.0,0.0
6970,2902,142143,0.0,0.0,0.0,1654,362,0.0,0.0,0.0
24475,10014,450429,0.0,0.0,0.0,8278,1263,0.0,0.0,0.0
28936,11887,665380,0.0,0.0,0.0,8700,1659,0.0,0.0,0.0
27231,11320,542920,0.0,0.0,0.0,10797,1902,0.0,0.0,0.0
61642,25984,1229116,0.0,0.0,0.0,19340,4367,0.0,0.0,0.0
59534,25027,1414548,0.0,0.0,0.0,14785,2621,0.0,0.0,0.0
44513,19290,1126490,0.0,0.0,0.0,14162,2815,0.0,0.0,0.0
56670,24753,1252099,0.0,0.0,0.0,15608,3280,0.0,0.0,0.0
18728,5720,254601,327.38598159000003,104.987268088,24.882775762999998,9727,1265,1.7481096838423753,0.5605898552328065,1.9670178468774704
21623,9236,313795,174.47470230000002,65.36819112,8.274272222999999,8430,1782,0.8068940586412616,0.3023086117560006,0.4643250405723905
175177,65304,2687453,0.0,0.0,0.0,57363,10176,0.0,0.0,0.0
72453,27827,884041,233.89692846000003,67.25958184999999,8.790687025,27715,3161,0.3228257331787504,0.09283201779084371,0.27809829247073714
71404,31329,1238757,3179.545504418,1492.408139913,278.315755942,24484,4860,4.45289550223797,2.090090386971318,5.72666164489712
425363,158099,7146830,0.0,0.0,0.0,129618,25515,0.0,0.0,0.0
4078,1762,50321,2.4438556,0.674872258,0.252121098,1738,352,0.05992779794016675,0.01654909901912702,0.07162531193181818
102410,40244,1292827,22.74788456,7.063924515,1.497424,39426,8908,0.022212561820134754,0.006897690181622888,0.016809878760664573
38431,13894,433811,71.75442146,26.872062842,4.674673833,15903,2280,0.18670974333220577,0.06992288215763316,0.20502955407894738
7551,3190,134549,1447.6582032000001,814.3066205,142.26546152999998,3636,728,19.171741533571716,10.784089796053504,19.541959001373623
78163,23245,733927,52.97355377,20.53858134,1.753558762,35944,5073,0.06777318394892724,0.02627660317541548,0.0345665042775478
2266,989,58750,1809.2903390000001,691.9081317000001,84.71383241,832,95,79.84511646072376,30.534339439541046,89.17245516842105
89120,30041,885709,169.93192428,46.92184061,9.130241080000001,42154,6434,0.19067765291741473,0.05265018021768402,0.14190614050357478
72797,28579,837126,1784.2095490039999,969.649684193,156.446117768,27806,5901,2.4509382927922854,1.3319912691360907,2.651179762209795
78506,32746,1471562,0.0,0.0,0.0,19734,3161,0.0,0.0,0.0
29872,14049,419558,582.6443687999999,341.0389131,14.99372107,9291,1773,1.9504699009105515,1.1416674916309588,0.8456695470953186
1931249,789232,38188620,56.395254142999995,26.442203912,1.5570217229999999,483335,86369,0.0029201441213950142,0.0013691763160524615,0.0018027552976183584
251133,97220,4124209,0.0,0.0,0.0,62209,12208,0.0,0.0,0.0
40915,16595,494496,0.546297739,0.108406055,0.057190433,15813,2431,0.0013352016106562385,0.00026495430771110835,0.002352547634718223
20318,8327,158723,427.76527649999997,220.0123953,31.15864232,7936,1205,2.105351296879614,1.0828447450536471,2.5857794456431535
75455,29743,1058666,0.08085810299999999,0.025253078999999998,0.009500711,29934,6373,0.00010716069577894108,3.3467734411238485e-05,0.00014907753020555468
10570,4422,239567,1181.400988136,417.30989326300005,69.613267302,3282,484,11.176925147928099,3.948059538912015,14.382906467355372
60699,23832,769645,0.0,0.0,0.0,21821,4103,0.0,0.0,0.0
41120,16519,487971,99.83010769999999,52.37248251,7.087916137999999,19474,3328,0.24277749927042797,0.12736498664883267,0.21297824933894227
20920,9499,339674,3.3683179739999995,0.7858137070000001,0.116555905,8485,1940,0.01610094633843212,0.003756279670172085,0.006008036340206186
13001,5479,242347,63.73563431,28.77695918,5.085143041,5727,1215,0.4902363995846474,0.2213441979847704,0.41853029144032927
795225,299918,12177698,80.79000829,25.79424023,1.398198048,237564,44959,0.010159389894683896,0.003243640508032318,0.0031099402744722967
15769,7613,264849,0.0,0.0,0.0,4452,619,0.0,0.0,0.0
116901,45557,1858899,31.23795277,14.03733288,4.383510511,40912,7445,0.026721715614066603,0.012007880924885158,0.058878583089321694
11066,4522,279679,35.72840453,19.54950459,1.4077762569999999,3633,727,0.32286647867341406,0.17666279224652087,0.19364185103163684
713335,268325,12315917,19.860866182,10.064843590999999,1.469443174,175205,33385,0.002784227071712449,0.0014109560852895201,0.004401507185861914
471221,187167,6541693,0.889744615,0.346471184,0.029959602999999998,160789,33984,0.000188816842840196,7.352626135083113e-05,8.815796551318266e-05
43531,17316,605251,1293.48541205,621.66993404,120.77990786,17642,3485,2.971412124807608,1.4281085526176749,3.4657075426111907
252264,100650,3627779,0.0,0.0,0.0,69379,12767,0.0,0.0,0.0
3978,1737,49523,1.9775649430000002,1.183187137,0.18373045899999998,1468,322,0.04971254255907491,0.029743266390145805,0.05705914875776397
58781,21719,651612,402.5238781,241.76510599999997,13.57224471,20389,3556,0.6847856928259132,0.4112980486892023,0.38167167350956127
201140,80370,2241621,79.19858985,29.92969967,11.42841117,68421,12460,0.03937485823307149,0.01488003364323357,0.09172079590690209
44776,17468,580408,564.736412397,200.95658988699998,13.765505858000001,19221,1844,1.261248017681347,0.4488042475589601,0.7465024868763558
243231,80592,2243551,301.29774418,81.3366259,18.226231602,121337,19794,0.12387308533040609,0.03344007379815895,0.09207957765989694
20875,8666,365775,0.0,0.0,0.0,6559,1092,0.0,0.0,0.0
16157,6736,344467,362.49403330700005,155.76777538499996,32.740648802,6954,1443,2.243572651525655,0.9640884779662063,2.268929230907831
45870,19173,554818,0.0,0.0,0.0,16174,2794,0.0,0.0,0.0
15014,6686,275264,462.78306612,129.85173513,17.743240346999997,5240,914,3.082343586785667,0.8648710212468362,1.9412735609409186
248007,98383,3417686,0.0,0.0,0.0,73345,12056,0.0,0.0,0.0
13587,5708,294917,0.0,0.0,0.0,4098,624,0.0,0.0,0.0
15457,6807,289881,0.0,0.0,0.0,6270,1064,0.0,0.0,0.0
48971,18575,862468,0.0,0.0,0.0,9803,1163,0.0,0.0,0.0
62415,24410,679735,0.0,0.0,0.0,19169,3223,0.0,0.0,0.0
34690,12679,424574,0.0,0.0,0.0,14371,1017,0.0,0.0,0.0
56833,22735,859871,0.0,0.0,0.0,12848,2210,0.0,0.0,0.0
16644,6812,348154,0.0,0.0,0.0,5656,868,0.0,0.0,0.0
488073,203750,8421908,0.0,0.0,0.0,130402,19964,0.0,0.0,0.0
88759,33840,1293856,0.0,0.0,0.0,22993,3322,0.0,0.0,0.0
27785,12548,570367,0.0,0.0,0.0,7599,1280,0.0,0.0,0.0
44159,18555,668562,4.288321904,0.84125267,0.256245928,14403,2804,0.009711093783826627,0.001905053714984488,0.009138585164051355
43857,16373,501052,0.0,0.0,0.0,14495,2231,0.0,0.0,0.0
98736,39493,1337353,0.0,0.0,0.0,32803,4956,0.0,0.0,0.0
4423,1987,111168,0.183605233,0.087541737,0.011610331000000002,1311,259,0.004151147026904816,0.0019792389102419173,0.004482753281853282
101633,40697,1280537,0.0,0.0,0.0,27273,4403,0.0,0.0,0.0
9304,3836,202549,155.202674284,55.382190276,14.027847472000001,3575,627,1.6681284854256235,0.5952514002149614,2.237296247527911
51208,19396,724006,0.0,0.0,0.0,16730,1925,0.0,0.0,0.0
36842,14866,532785,0.0,0.0,0.0,9867,1525,0.0,0.0,0.0
19051,7919,363923,0.0,0.0,0.0,6463,927,0.0,0.0,0.0
23687,9547,407115,0.0,0.0,0.0,6712,1076,0.0,0.0,0.0
5916,2822,157769,0.0,0.0,0.0,2261,407,0.0,0.0,0.0
20449,7843,263055,0.16922335300000002,0.075426377,0.010842372,7074,954,0.0008275385251112525,0.00036885117609663067,0.0011365169811320753
83686,32117,1386214,0.0,0.0,0.0,22599,3726,0.0,0.0,0.0
26664,10527,382078,0.0,0.0,0.0,9762,1474,0.0,0.0,0.0
166426,62650,2286318,0.0,0.0,0.0,53089,10085,0.0,0.0,0.0
20574,8239,259569,0.0,0.0,0.0,5527,686,0.0,0.0,0.0
114638,46137,1650652,0.0,0.0,0.0,35490,4482,0.0,0.0,0.0
16836,6609,308065,0.0,0.0,0.0,5220,670,0.0,0.0,0.0
19977,8587,305999,0.0,0.0,0.0,7611,1480,0.0,0.0,0.0
